Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,bday,kclique,demon,louvain,infomap,Degree,componentnumber,Weighted Degree,modularity_class
25089544,25089544,,"Vardan, Nagpal",32,2510,2415,-36.6,4,16,12,IND,M,2002,0,0,4,6,3,0,3,12
2205092,2205092,,"Arizmendi Martinez, J",158,2580,2489,-3.9,38,86,34,ESP,M,1976,0,0,0,19,5,0,5,19
5018625,5018625,,"Krishna, CRG",98,2481,2401,47.7,19,38,41,IND,M,1991,0,27,13,18,5,0,5,6
8603847,8603847,,"Zeng, C",259,2561,2435,22.7,75,88,96,CHN,M,1993,4,34,24,4,28,0,28,9
14129850,14129850,,"Matviishen, Viktor",76,2501,2404,4,19,27,30,UKR,M,2002,0,28,6,24,2,0,2,13
8603154,8603154,,Ma Qun,248,2645,2559,63.9,69,147,32,CHN,M,1991,4,34,24,4,26,0,26,9
2257327,2257327,,"Salgado Lopez, I",521,2662,2596,-128.1,152,260,109,ESP,M,1991,4,34,5,1,40,0,40,8
2604493,2604493,,"Panjwani, R",156,2468,2400,37.6,30,67,59,CAN,M,1990,0,34,21,3,10,0,10,3
113816,113816,,"Tristan, L",88,2504,2425,-5.2,16,47,25,ARG,M,1989,17,31,0,8,9,0,9,19
2105446,2105446,,"Di Berardino, D",97,2528,2482,-64.8,15,53,29,BRA,M,1987,22,31,0,8,8,0,8,19
113433,113433,,"Villanueva, Mar",132,2496,2402,5.3,29,55,48,ARG,M,1984,17,31,0,8,12,0,12,19
100250,100250,,"Slipak, S",163,2465,2411,-15.4,17,98,48,ARG,M,1965,17,31,0,8,21,0,21,19
12528846,12528846,,"Tahbaz, Arash",88,2484,2406,12.3,19,32,37,IRI,M,2000,29,34,6,20,9,0,9,4
12505684,12505684,,"Asgarizadeh, A",55,2447,2402,-6.7,5,24,26,IRI,M,1998,0,0,6,20,1,0,1,4
124311,124311,,"Acosta, Pablo Ismael",74,2467,2402,-41.5,9,35,30,ARG,M,1999,17,31,0,8,8,0,8,19
2117568,2117568,,"Quintiliano Pinto, R",127,2491,2403,-23.9,20,51,56,BRA,M,1992,22,31,0,8,13,0,13,19
655830,655830,,"Bailet, P",167,2536,2426,-8.1,29,94,44,FRA,M,1988,0,34,5,16,3,0,3,4
3204731,3204731,,"Ikeda, J",77,2441,2402,-15,15,22,40,AUS,M,1991,0,6,13,33,5,0,5,5
2297361,2297361,,"Cruz Lledo, P",44,2448,2413,-4.1,6,18,20,ESP,M,1995,0,0,1,1,1,0,1,8
705268,705268,,"Czebe, A",377,2494,2401,-55.6,59,214,104,HUN,M,1975,3,27,4,14,26,0,26,11
5702895,5702895,,"Yeoh, L",65,2528,2400,37.7,15,34,16,MAS,M,1999,0,0,134,80,1,122,1,17
8608962,8608962,,"Liu, Yan",222,2518,2402,151.2,39,128,55,CHN,M,2000,4,34,24,4,21,0,21,9
718939,718939,,"Balogh, C",321,2668,2587,-55.6,80,203,38,HUN,M,1987,0,33,3,1,14,0,14,8
2203146,2203146,,"Moreno Ruiz, J",80,2504,2430,-39.3,12,41,27,ESP,M,1970,0,31,0,19,4,0,4,19
8605840,8605840,,"Fang, Yuxiang",184,2510,2435,27.7,27,112,45,CHN,M,1996,4,34,24,4,28,0,28,9
4611799,4611799,,"Stern, R",107,2546,2499,-55.8,22,45,40,GER,M,1972,0,0,5,56,5,0,5,0
8603189,8603189,,Wan Yunguo,218,2531,2458,50.8,48,78,92,CHN,M,1990,4,34,24,4,27,0,27,9
2205530,2205530,,"Vallejo Pons, F",755,2717,2677,-306,273,335,147,ESP,M,1982,4,34,1,1,84,0,84,8
4215079,4215079,,"Malikentzos, S",32,2441,2417,25.5,6,17,9,GRE,M,1992,0,0,18,36,2,0,2,13
4201809,4201809,,"Halkias, S",287,2586,2519,-109.1,67,129,91,GRE,M,1980,0,30,18,36,13,0,13,13
100587,100587,,"Valerga, D",134,2502,2404,-52,17,81,36,ARG,M,1971,17,31,0,8,20,0,20,19
121576,121576,,"Sosa, T ARG",146,2516,2405,31.2,33,73,40,ARG,M,1998,17,31,0,8,13,0,13,19
8605564,8605564,,"Xu, Yi",258,2546,2430,106.6,46,143,69,CHN,M,1998,4,34,24,4,20,0,20,9
24101940,24101940,,"Zanan, E",114,2528,2420,47.5,23,60,31,ISR,M,1998,0,0,5,29,2,0,2,11
8601160,8601160,,Ni Hua,326,2713,2646,-23.5,102,184,40,CHN,M,1983,4,34,24,4,19,0,19,9
12503592,12503592,,"Toufighi, H",48,2455,2400,28.3,11,19,18,IRI,M,1990,0,27,6,20,3,0,3,4
8600678,8600678,,Li Shilong,119,2559,2457,-51.3,24,43,52,CHN,M,1977,4,34,24,4,16,0,16,9
8604746,8604746,,"Fang, Yan",57,2447,2420,-23.6,1,29,27,CHN,M,1996,4,34,24,4,5,0,5,9
8608156,8608156,,"Dai, Changren",153,2510,2418,84.3,38,52,63,CHN,M,1999,4,34,24,4,15,0,15,9
8603928,8603928,,Lou Yiping,171,2492,2443,46.3,28,84,59,CHN,M,1991,4,34,24,4,19,0,19,9
2201500,2201500,,"Narciso Dublan, M",371,2551,2456,113.1,108,178,85,ESP,M,1974,25,31,0,19,31,0,31,19
12501891,12501891,,"Ahmadinia, E",8,2453,2400,3.2,1,5,2,IRI,M,1986,0,0,5,56,1,0,1,0
8603901,8603901,,Liu Guanchu,139,2466,2409,32.3,22,69,48,CHN,M,1994,4,34,24,4,16,0,16,9
5037883,5037883,,"Gagare, Shar",195,2509,2403,122.3,38,93,64,IND,M,1997,0,34,6,10,8,0,8,9
13302639,13302639,,"Hayrapetyan, Ho",243,2517,2420,94.7,58,106,79,ARM,M,1990,10,34,8,15,22,0,22,19
627143,627143,,"Shoker, S",154,2509,2453,15.8,36,52,66,EGY,M,1987,0,0,5,53,5,0,5,4
2008572,2008572,,"Shabalov, A",364,2584,2499,117.7,119,119,126,USA,M,1967,4,34,21,3,26,0,26,3
13303732,13303732,,"Gabuzyan, H",426,2622,2457,81.1,138,186,102,ARM,M,1995,10,34,8,15,36,0,36,19
2070901,2070901,,"Burke, John M",86,2603,2479,5.4,25,40,21,USA,M,2001,0,33,21,3,5,0,5,3
14201143,14201143,,"Khamrakulov, D",110,2503,2414,91.8,34,44,32,UZB,M,1988,0,0,21,3,2,0,2,3
2040506,2040506,,"Sevian, Samuel",535,2677,2401,253.9,188,233,114,USA,M,2000,30,34,21,3,61,0,61,3
2037602,2037602,,"Brown, Michael William",181,2524,2408,40.9,51,62,68,USA,M,1997,0,34,21,3,16,0,16,3
3500799,3500799,,"Oliva, K",159,2516,2419,43.2,35,88,36,CUB,M,1994,0,33,0,19,14,0,14,19
5201241,5201241,,"Paragua, M",147,2571,2487,-46.4,37,62,48,PHI,M,1984,0,34,21,28,4,0,4,3
5018293,5018293,,"Priyadharshan, K",165,2554,2402,127.8,44,77,44,IND,M,1993,30,34,21,3,15,0,15,3
2805642,2805642,,"Erenburg, S",164,2637,2550,-48.3,43,83,38,USA,M,1983,0,33,21,3,10,0,10,3
24604747,24604747,,"Huschenbeth, N",247,2620,2521,3.3,83,98,66,GER,M,1992,0,30,21,3,12,0,12,3
8610550,8610550,,"Peng, Xiongjian",126,2467,2409,49.3,26,48,52,CHN,M,2000,4,34,24,4,13,0,13,9
5007429,5007429,,"Panchanathan, M",98,2580,2475,-18.6,26,43,29,IND,M,1983,0,30,21,3,2,0,2,3
2026562,2026562,,"Lee, Micha",29,2435,2400,-42.3,2,7,20,USA,M,1993,0,0,21,3,1,0,1,3
13501470,13501470,,"Azarov, S",388,2658,2552,0,117,202,69,BLR,M,1983,34,34,21,3,25,0,25,3
13304852,13304852,,"Mikaelyan, A",162,2503,2418,105.7,44,57,61,ARM,M,1996,10,30,8,15,14,0,14,19
12501255,12501255,,"Moradiabadi, E",227,2603,2528,-82.7,56,111,60,USA,M,1985,0,34,21,3,12,0,12,3
12940690,12940690,,"Keymer, Vincent",130,2521,2400,61.5,28,47,55,GER,M,2004,0,0,5,1,1,0,1,8
24107131,24107131,,"Stukopin, A",360,2600,2481,38.1,105,176,79,RUS,M,1994,4,34,21,3,32,0,32,3
2057360,2057360,,"Sheng, Joshua",43,2483,2408,95.3,20,9,14,USA,M,2000,0,0,21,3,1,0,1,3
4400011,4400011,,"Zapata, Alo",91,2501,2404,-9.5,20,28,43,COL,M,1958,0,34,21,60,4,0,4,3
2000091,2000091,,"Benjamin, Joe",78,2559,2523,21.8,28,30,20,USA,M,1964,0,0,21,73,2,0,2,3
3501728,3501728,,"Becerra Rivero, J",112,2556,2504,-12.6,25,61,26,USA,M,1973,0,33,21,3,6,0,6,3
2017083,2017083,,"Smith, Bry",70,2482,2419,-4.9,11,30,29,USA,M,1980,0,0,21,3,1,0,1,3
2034387,2034387,,"Holt, C",269,2592,2494,7.7,87,93,89,USA,M,1993,4,34,21,3,32,0,32,3
2217880,2217880,,"Moreno Trujillo, A",53,2533,2497,-23.2,12,23,18,ESP,M,1985,0,27,0,19,2,0,2,8
1104306,1104306,,"Macieja, B",222,2633,2500,-74.9,70,91,61,POL,M,1977,0,34,21,3,7,0,7,3
5201640,5201640,,"Barbosa, O PHI",147,2592,2501,30.1,44,70,33,PHI,M,1986,0,34,4,28,6,0,6,11
900010,900010,,"Ljubojevic, L",53,2571,2571,-59.4,13,20,20,SRB,M,1950,0,25,5,32,6,0,6,4
3506690,3506690,,"Corrales Jimenez, F",139,2661,2498,-31.9,36,68,35,USA,M,1987,0,33,21,3,7,0,7,3
8614733,8614733,,"Chen, Qi b",102,2453,2414,62,19,45,38,CHN,M,2000,0,34,24,4,3,0,3,9
319996,319996,,"Biolek, R1",171,2461,2404,6.9,26,84,61,CZE,M,1990,14,29,3,5,17,0,17,11
311707,311707,,"Cernousek, L",291,2494,2426,-11.7,53,144,94,CZE,M,1983,14,34,3,5,27,0,27,11
100072,100072,,"Adla, D",26,2492,2409,-56.4,0,10,16,ARG,M,1968,0,0,155,81,1,143,1,18
13300512,13300512,,"Khachiyan, M",102,2538,2479,-38.3,20,50,32,USA,M,1970,0,27,21,42,7,0,7,3
305243,305243,,"Neuman, P",206,2522,2403,-81.8,24,126,56,CZE,M,1978,0,29,3,5,14,0,14,11
318299,318299,,"Petr, Ma",168,2542,2435,-16.7,47,76,45,CZE,M,1988,14,30,3,5,22,0,22,11
2034255,2034255,,"Zierk, S",146,2510,2475,80.4,53,54,39,USA,M,1993,0,34,21,3,11,0,11,3
3500055,3500055,,"Vera Gonzalez Quevedo, R",58,2489,2424,-34.7,5,28,25,CUB,M,1961,0,0,0,22,1,0,1,3
4120876,4120876,,"Turova, I",18,2422,2404,4.9,2,10,6,RUS,F,1979,0,0,9,26,1,0,1,2
501115,501115,,"Sammalvuo, T",133,2472,2411,-26.6,21,58,54,FIN,M,1975,0,11,9,12,8,0,8,16
1910850,1910850,,"Ferreira, Jor1",100,2539,2401,41.7,18,51,31,POR,M,1994,0,0,0,47,4,0,4,19
1038257,1038257,,"Lai, Hing Ting",51,2461,2409,-16.7,7,26,18,NED,M,1997,0,0,5,11,1,0,1,4
1039792,1039792,,"Van Foreest, Lucas",164,2528,2453,56.3,51,56,57,NED,M,2001,0,30,5,11,8,0,8,4
4135148,4135148,,"Shomoev, A",237,2587,2534,-74.4,55,103,79,RUS,M,1981,4,34,1,1,20,0,20,2
13402935,13402935,,"Durarbayli, V",357,2637,2548,17.9,118,149,90,AZE,M,1992,32,34,21,3,22,0,22,3
13601733,13601733,,"Izoria, Z",102,2606,2562,11.1,37,42,23,USA,M,1984,0,33,21,3,5,0,5,3
4135202,4135202,,"Kharitonov, Alexandr",134,2571,2536,-35.7,18,103,13,RUS,M,1986,0,2,18,46,7,0,7,13
25006711,25006711,,"Chandra, Akshat",289,2528,2440,82.3,65,138,86,USA,M,1999,30,34,21,3,27,0,27,3
12800023,12800023,,"Rozentalis, E",463,2631,2503,-95.5,114,279,70,LTU,M,1963,5,34,13,17,30,0,30,6
13603086,13603086,,"Benidze, D",184,2525,2458,-4.6,26,108,50,GEO,M,1991,7,30,8,13,21,0,21,1
738590,738590,,"Rapport, R",790,2752,2577,157.1,316,320,154,HUN,M,1996,4,34,1,1,69,0,69,8
25092340,25092340,,"Nihal, Sarin",268,2610,2424,163.2,69,133,66,IND,M,2004,0,34,6,1,10,0,10,8
400025,400025,,"Short, N",463,2707,2636,-223,188,175,100,ENG,M,1965,0,34,13,1,26,0,26,8
5024854,5024854,,"Debashis, D",361,2548,2425,180.2,74,174,113,IND,M,1993,21,34,6,10,24,0,24,9
900397,900397,,"Drasko, M",159,2481,2418,16.1,7,124,28,MNE,M,1962,20,16,4,6,10,0,10,12
13300032,13300032,,"Akopian, Vl",295,2705,2647,-90.9,103,136,56,ARM,M,1971,0,30,1,1,13,0,13,8
5018277,5018277,,"Nitin, S",140,2461,2400,-22.7,15,60,65,IND,M,1992,21,34,6,10,9,0,9,9
203866,203866,,"Geirnaert, S",71,2460,2410,-2.5,15,29,27,BEL,M,1984,0,3,5,34,3,0,3,4
402893,402893,,"Turner, Ma",107,2545,2480,-49.2,16,62,29,SCO,M,1975,0,30,13,18,7,0,7,6
2017199,2017199,,"Friedel, J",155,2562,2485,18.1,40,77,38,USA,M,1986,0,34,21,3,9,0,9,3
2012529,2012529,,"Perelshteyn, E",101,2529,2489,-33.8,25,38,38,USA,M,1980,0,34,21,3,4,0,4,3
5005370,5005370,,"Sundararajan, K",220,2513,2400,66.5,26,108,86,IND,M,1982,0,27,6,10,8,0,8,9
13301616,13301616,,"Petrosian, TL",561,2671,2589,166.6,233,184,144,ARM,M,1984,10,34,8,15,42,0,42,19
35093487,35093487,,"Sadhwani, Raunak",95,2493,2409,59.5,16,44,35,IND,M,2005,0,0,6,10,1,0,1,9
14203049,14203049,,"Kuybokarov, Temur",104,2519,2457,84.5,27,44,33,AUS,M,2000,0,6,13,33,3,0,3,5
9301348,9301348,,"Salem, AR",626,2672,2518,152.1,237,210,179,UAE,M,1993,4,34,1,1,66,0,66,8
5019184,5019184,,"Swapnil, SD",271,2534,2413,15.2,49,139,83,IND,M,1990,21,34,6,10,22,0,22,9
706671,706671,,"Korpa, B",210,2530,2403,88.6,55,101,54,HUN,M,1998,0,27,4,14,6,0,6,11
5084423,5084423,,"Aryan, C",133,2553,2402,132.2,35,66,32,IND,M,2001,0,0,1,1,1,0,1,2
3814017,3814017,,"Cori Quispe, Kevin Joel",41,2497,2411,38.9,11,20,10,PER,M,1999,0,0,0,40,1,0,1,4
117234,117234,,"Perez, Max",15,2451,2400,10.4,4,6,5,ARG,M,1992,0,0,0,8,1,0,1,19
173444,173444,,"Paveto, K",72,2454,2400,6,17,26,29,ARG,M,1992,0,31,0,8,6,0,6,19
2252813,2252813,,"Pena Gomez, M",49,2499,2408,6.5,10,22,17,ESP,M,1988,0,0,155,81,1,143,1,18
203882,203882,,"Dgebuadze, A",147,2563,2476,-97.4,17,100,30,BEL,M,1971,0,3,5,34,8,0,8,4
35009192,35009192,,"Erigaisi, Arjun",93,2548,2458,92.3,25,49,19,IND,M,2003,0,25,1,1,2,0,2,8
3504727,3504727,,"Martinez Duany, L",218,2547,2450,-57.6,48,114,56,CUB,M,1985,4,33,0,22,22,0,22,3
3508811,3508811,,"Hevia, A",138,2535,2463,-23,32,60,46,CUB,M,1991,4,24,0,22,14,0,14,3
2103877,2103877,,"Santiago, Y",150,2507,2400,103.3,45,50,55,BRA,M,1992,31,31,0,8,17,0,17,19
14100100,14100100,,"Moskalenko, V1",97,2539,2500,-16,25,47,25,ESP,M,1960,0,31,0,19,3,0,3,19
2200074,2200074,,"Magem Badals, J",59,2555,2522,-18.3,7,46,6,ESP,M,1967,0,0,0,19,3,0,3,19
728446,728446,,"Balog, I1",153,2566,2520,15.1,51,62,40,HUN,M,1991,0,29,4,14,13,0,13,11
25004964,25004964,,"Raghunandan, K",77,2451,2400,-3.8,15,27,35,IND,M,2001,0,0,6,10,1,0,1,9
24131750,24131750,,"Korchmar, V",94,2450,2400,-52.8,8,31,55,RUS,M,1996,0,30,1,1,3,0,3,2
4115333,4115333,,"Zakhartsov, Vi",119,2562,2518,-45.7,25,74,20,RUS,M,1968,0,0,1,1,1,0,1,2
14926970,14926970,,"Pechac, Jergus",137,2530,2431,16.2,41,47,49,SVK,M,2001,15,29,3,5,12,0,12,11
1208110,1208110,,"Jianu, V",154,2588,2500,21.7,36,92,26,ROU,M,1984,0,27,18,23,7,0,7,13
817570,817570,,"Dvirnyy, D",406,2575,2485,-28.6,103,217,86,ITA,M,1990,28,30,18,21,25,0,25,13
1110381,1110381,,"Mista, A",401,2617,2538,-71.7,133,152,116,POL,M,1983,34,30,3,7,32,0,32,11
1613880,1613880,,"Kreisl, R",182,2448,2402,100.7,29,99,54,AUT,M,1986,0,23,3,30,6,0,6,12
1705814,1705814,,"Carlsson, P",151,2520,2430,-53.8,26,58,67,SWE,M,1982,5,27,13,17,11,0,11,6
5002265,5002265,,"Kunte, A",176,2538,2439,18.2,29,105,42,IND,M,1977,21,34,6,10,17,0,17,9
14103052,14103052,,"Kovchan, A",255,2605,2554,-16.3,72,139,44,UKR,M,1983,4,34,1,1,11,0,11,8
2252627,2252627,,"Alsina Leal, D",203,2553,2469,-47.5,52,91,60,ESP,M,1988,0,31,0,19,13,0,13,19
14114330,14114330,,"Pavlov, S2",150,2502,2432,18.6,25,72,53,UKR,M,1987,0,25,9,37,6,0,6,2
14114038,14114038,,"Onischuk, V",646,2669,2516,299.6,291,194,161,UKR,M,1991,4,34,1,1,62,0,62,2
5028183,5028183,,"Swayams, M",248,2493,2406,80.4,45,118,85,IND,M,1992,21,34,6,10,12,0,12,9
3902463,3902463,,"Gascon Del Nogal, Jose Rafael",92,2498,2428,-15.5,18,40,34,VEN,M,1995,0,0,0,19,1,0,1,19
5030692,5030692,,"Vishnu, P",335,2543,2406,78.5,88,128,119,IND,M,1989,0,34,6,10,13,0,13,9
2288230,2288230,,"Forcen Esteban, D",224,2569,2440,-37.8,72,77,75,ESP,M,1994,0,27,0,19,10,0,10,19
14102196,14102196,,"Baklan, V",299,2656,2594,-29.3,90,180,29,UKR,M,1978,0,0,8,32,7,0,7,11
4617495,4617495,,"Hausrath, D",198,2537,2467,-35.3,27,117,54,GER,M,1976,0,34,5,11,6,0,6,4
2911086,2911086,,"Petrov, Martin",90,2480,2403,34,14,53,23,BUL,M,2000,0,25,18,25,2,0,2,13
1213300,1213300,,"Georgescu, T",116,2505,2401,58.7,18,70,28,ROU,M,1991,0,5,18,23,8,0,8,13
5019141,5019141,,"Shyam, SM",346,2554,2468,75.6,94,149,103,IND,M,1992,0,34,6,10,16,0,16,9
14100088,14100088,,"Romanishin, O",206,2530,2433,-23.1,30,109,67,UKR,M,1952,0,0,5,32,4,0,4,11
13903063,13903063,,"Bulmaga, I",92,2444,2401,-57,13,33,46,ROU,F,1993,0,32,2,2,4,0,4,7
5027330,5027330,,"Antonio, V",35,2435,2402,-1.6,5,9,21,IND,M,1995,0,0,0,8,1,0,1,19
25059530,25059530,,"Praggnanandhaa, R",271,2569,2429,127.1,57,124,90,IND,M,2005,4,34,6,1,14,0,14,8
24638056,24638056,,"Dann, M",111,2539,2428,31.1,23,55,33,GER,M,1991,0,0,5,63,2,0,2,10
32059566,32059566,,"Plazuelo Pascual, Juan",29,2434,2403,50,9,10,10,ESP,M,2001,0,0,1,1,1,0,1,2
4262875,4262875,,"Theodorou, Nikolas",127,2552,2424,28.5,32,61,34,GRE,M,2000,0,2,18,36,3,0,3,13
2806126,2806126,,"Gerzhoy, L",73,2481,2407,0.2,12,34,27,CAN,M,1987,0,0,21,51,1,0,1,3
5003512,5003512,,"Neelotpal, D",195,2485,2406,-2.1,37,74,84,IND,M,1982,0,34,6,10,7,0,7,9
4651340,4651340,,"Buhmann, R",393,2653,2564,-14.6,114,224,55,GER,M,1981,0,34,5,30,20,0,20,12
5900727,5900727,,"Kelires, Andreas",100,2535,2426,56,27,45,28,GRE,M,1999,0,0,18,46,3,0,3,13
8602298,8602298,,Lin Chen,215,2532,2446,104.2,33,127,55,CHN,M,1988,4,34,24,4,23,0,23,9
4637143,4637143,,"Plischki, S",60,2440,2406,2.6,6,38,16,GER,M,1974,0,29,3,5,4,0,4,11
4164857,4164857,,"Kopylov, Al2",47,2449,2401,13.6,9,16,22,RUS,M,1991,0,0,1,1,1,0,1,2
717312,717312,,"Antal, Ge",201,2566,2503,-65.9,43,109,49,HUN,M,1985,0,13,4,23,3,0,3,13
2221799,2221799,,"Almagro Llamas, P",76,2492,2422,1.2,16,26,34,ESP,M,1983,0,0,0,37,2,0,2,19
24176460,24176460,,"Sorokin, Aleksey",99,2537,2413,59.6,30,40,29,RUS,M,2000,0,25,1,1,3,0,3,2
4122232,4122232,,"Shaposhnikov, E",168,2588,2536,30,58,72,38,RUS,M,1981,4,30,1,49,12,0,12,2
4659600,4659600,,"Khenkin, I",234,2669,2546,-81.6,43,156,35,GER,M,1968,0,0,8,64,4,0,4,19
24662259,24662259,,"Schroeder, Ja",160,2573,2405,100.6,35,90,35,GER,M,1998,0,0,6,43,3,0,3,8
2281228,2281228,,"Rubio Mejia, L",52,2470,2428,-44.7,4,22,26,ESP,M,1990,0,0,0,44,2,0,2,19
4146182,4146182,,"Popov, M RUS",31,2422,2401,-34.1,2,9,20,RUS,M,1995,0,0,1,1,1,0,1,2
718602,718602,,"Papp, Ga",294,2614,2559,2.1,103,142,49,HUN,M,1987,0,27,4,14,18,0,18,11
35007394,35007394,,"Raja, Rithvik R",48,2443,2415,2.1,5,27,16,IND,M,2004,0,27,4,6,3,0,3,12
2214334,2214334,,"Fluvia Poyatos, Jor",78,2473,2425,-34.7,12,36,30,AND,M,1984,0,21,0,19,4,0,4,19
24615137,24615137,,"Poetsch, H",136,2514,2426,43,31,68,37,GER,M,1991,0,34,5,30,3,0,3,12
2221667,2221667,,"Gonzalez de la Torre, S",81,2472,2434,26.9,22,27,32,ESP,M,1981,0,0,0,50,1,0,1,8
2214067,2214067,,"Franco Alonso, A",87,2504,2410,-17.6,13,43,31,ESP,M,1982,0,0,0,50,1,0,1,8
2007304,2007304,,"Sturt, R",54,2462,2429,1.6,16,12,26,USA,M,1993,0,0,0,19,1,0,1,19
4500547,4500547,,"Seeman, T",123,2431,2403,-17.2,17,56,50,EST,M,1969,11,27,9,12,14,0,14,16
13600052,13600052,,"Ubilava, E",47,2509,2478,-3.2,6,28,13,ESP,M,1950,0,0,0,37,1,0,1,19
1203509,1203509,,"Cioara, A",76,2484,2400,-12.7,13,30,33,ROU,M,1971,0,0,18,23,1,0,1,8
1210920,1210920,,"Miron, L",117,2544,2455,3.4,17,71,29,ROU,M,1987,0,30,18,23,6,0,6,13
2807394,2807394,,"Caspi, I",48,2487,2450,-0.4,9,21,18,ISR,M,1989,0,0,21,52,2,0,2,3
1107038,1107038,,"Socko, B",554,2663,2577,70.5,206,236,112,POL,M,1978,4,34,3,7,35,0,35,11
14101866,14101866,,"Ovsejevitsch, S",102,2603,2562,-43.3,31,58,13,UKR,M,1977,0,0,6,48,3,0,3,6
4694031,4694031,,"Lubbe, N",87,2515,2410,-32.9,21,27,39,GER,M,1990,0,0,6,24,1,0,1,9
4637321,4637321,,"Kalinitschew, S",24,2458,2405,-2.3,3,13,8,GER,M,1956,0,0,5,56,1,0,1,0
1124552,1124552,,"Warakomski, T",188,2537,2449,47.7,53,79,56,POL,M,1989,0,30,3,7,11,0,11,11
3502856,3502856,,"Perez Mitjans, O",147,2504,2402,-74.6,32,51,64,ESP,M,1976,0,31,0,19,12,0,12,19
2501198,2501198,,"Collins, S IRL",132,2495,2417,-51.8,21,62,49,IRL,M,1982,1,7,13,18,8,0,8,6
4126378,4126378,,"Yevseev, D",61,2550,2513,21,17,27,17,RUS,M,1973,0,27,1,1,2,0,2,2
6300634,6300634,,"Haznedaroglu, K",146,2510,2417,26.9,23,73,50,TUR,M,1981,0,34,8,13,11,0,11,1
14101068,14101068,,"Milov, L",64,2528,2406,-1.1,5,44,15,GER,M,1966,0,0,4,6,1,0,1,12
4100115,4100115,,"Khalifman, A",236,2651,2611,-76.6,38,181,17,RUS,M,1966,11,34,9,1,13,0,13,2
6300529,6300529,,"Ali Marandi, C",250,2552,2403,53.5,49,129,72,TUR,M,1998,0,34,21,3,9,0,9,3
4500016,4500016,,"Ehlvest, J",345,2623,2515,-74.2,92,147,106,USA,M,1962,11,34,9,12,22,0,22,16
6305962,6305962,,"Yilmazyerli, M",131,2491,2414,54.6,15,87,29,TUR,M,1992,0,34,8,13,9,0,9,1
3800024,3800024,,"Granda Zuniga, J",428,2699,2631,-67.4,192,157,79,PER,M,1967,17,33,0,8,32,0,32,19
2061074,2061074,,"Li, Ruifeng",246,2587,2404,24.1,69,113,64,USA,M,2001,4,34,21,3,26,0,26,3
14116731,14116731,,"Ipatov, Alexander",398,2665,2569,0.7,122,192,84,TUR,M,1993,0,34,21,13,24,0,24,1
14118084,14118084,,"Nyzhnyk, I",352,2666,2594,39.2,125,183,44,UKR,M,1996,30,34,21,3,25,0,25,3
2021030,2021030,,"Hungaski, R",125,2528,2451,10.3,25,63,37,USA,M,1987,0,31,0,8,6,0,6,19
406465,406465,,"Gormally, D",200,2510,2462,-29.4,39,108,53,ENG,M,1976,1,27,13,18,19,0,19,6
2115824,2115824,,"Barbosa, Ev",115,2520,2413,6,21,59,35,BRA,M,1992,31,31,0,8,10,0,10,19
14109409,14109409,,"Zubov, A UKR",388,2630,2588,102.8,132,204,52,UKR,M,1983,4,34,1,1,20,0,20,8
2021722,2021722,,"Molner, M",150,2528,2447,15.2,24,85,41,USA,M,1988,4,33,21,42,13,0,13,3
1400266,1400266,,"Hansen, SuB",171,2597,2549,-59.5,45,90,36,DEN,M,1971,0,27,13,17,11,0,11,6
412686,412686,,"Hawkins, Jo",211,2590,2499,58.3,71,103,37,ENG,M,1983,1,30,13,18,23,0,23,6
109746,109746,,"Perdomo, L",47,2478,2424,9.8,6,29,12,ARG,M,1985,0,31,0,8,7,0,7,19
1701185,1701185,,"Jepson, C",53,2440,2400,5.8,8,24,21,SWE,M,1972,0,10,13,17,2,0,2,6
409200,409200,,"Ghasi, A",123,2507,2418,19,35,39,49,ENG,M,1987,1,27,13,18,13,0,13,6
2000180,2000180,,"Tarjan, J",60,2525,2404,-37.3,6,21,33,USA,M,1952,0,0,5,3,2,0,2,3
5007836,5007836,,"Himanshu, Sh",84,2514,2401,-6,17,32,35,IND,M,1983,0,34,6,10,2,0,2,9
1700251,1700251,,"Ahlander, B",85,2446,2401,5.3,11,41,33,SWE,M,1963,0,0,13,17,1,0,1,6
723762,723762,,"Fodor, T jr",144,2529,2451,27.9,34,67,43,HUN,M,1991,0,27,13,18,8,0,8,6
6304990,6304990,,"Kanmazalp, O",175,2481,2400,57,24,89,62,TUR,M,1992,0,34,8,13,9,0,9,1
6302114,6302114,,"Esen, B",220,2589,2478,-70.1,45,116,59,TUR,M,1986,0,34,8,13,12,0,12,1
6301495,6301495,,"Erdogdu, M",127,2456,2409,44.4,22,60,45,TUR,M,1979,0,34,8,13,8,0,8,1
2103400,2103400,,"Umetsubo, C",24,2415,2401,-3.7,4,9,11,BRA,M,1984,0,31,0,8,2,0,2,19
200930,200930,,"Gurevich, M",90,2596,2542,17.6,32,40,18,BEL,M,1959,0,0,5,16,1,0,1,4
737119,737119,,"Nagy, Ga1",229,2487,2401,100.2,40,127,62,HUN,M,1994,0,27,4,14,7,0,7,11
208027,208027,,"Ringoir, T",204,2543,2422,64.1,43,124,37,BEL,M,1994,0,33,21,34,11,0,11,3
3700267,3700267,,"Cubas, Jo",122,2550,2409,5.3,31,44,47,PAR,M,1981,31,31,0,8,14,0,14,19
14108640,14108640,,"Mirzoev, E",100,2511,2403,46.1,24,39,37,UKR,M,1996,0,34,6,24,5,0,5,13
